PERSON_ID,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FIRST_LAST,ROSTERSTATUS,FROM_YEAR,TO_YEAR,PLAYERCODE,PLAYER_SLUG,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_SLUG,GAMES_PLAYED_FLAG,OTHERLEAGUE_EXPERIENCE_CH
1630224,"Green, Jalen",Jalen Green,1,2021,2023,jalen_green,jalen_green,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
201145,"Green, Jeff",Jeff Green,1,2007,2023,jeff_green,jeff_green,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1630182,"Green, Josh",Josh Green,1,2020,2023,josh_green,josh_green,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01
1631100,"Griffin, AJ",AJ Griffin,1,2022,2023,aj_griffin,aj_griffin,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
1629656,"Grimes, Quentin",Quentin Grimes,1,2021,2023,quentin_grimes,quentin_grimes,1610612752,New York,Knicks,NYK,knicks,knicks,Y,00
1631243,"Gueye, Mouhamed",Mouhamed Gueye,1,2023,2023,mouhamed_gueye,mouhamed_gueye,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
1629060,"Hachimura, Rui",Rui Hachimura,1,2019,2023,rui_hachimura,rui_hachimura,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1630169,"Haliburton, Tyrese",Tyrese Haliburton,1,2020,2023,tyrese_haliburton,tyrese_haliburton,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1630181,"Hampton, R.J.",R.J. Hampton,1,2020,2023,rj_hampton,rj_hampton,1610612748,Miami,Heat,MIA,heat,heat,Y,01
203501,"Hardaway Jr., Tim",Tim Hardaway Jr.,1,2013,2023,tim_hardaway_jr,tim_hardaway_jr,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01
201935,"Harden, James",James Harden,1,2009,2023,james_harden,james_harden,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
1630702,"Hardy, Jaden",Jaden Hardy,1,2022,2023,jaden_hardy,jaden_hardy,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1631199,"Harper Jr., Ron",Ron Harper Jr.,1,2022,2023,ron_harper_jr,ron_harper_jr,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
203914,"Harris, Gary",Gary Harris,1,2014,2023,gary_harris,gary_harris,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
203925,"Harris, Joe",Joe Harris,1,2014,2023,joe_harris,joe_harris,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
1630284,"Harris, Kevon",Kevon Harris,1,2022,2023,kevon_harris,kevon_harris,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
202699,"Harris, Tobias",Tobias Harris,1,2011,2023,tobias_harris,tobias_harris,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
1628404,"Hart, Josh",Josh Hart,1,2017,2023,josh_hart,josh_hart,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
1628392,"Hartenstein, Isaiah",Isaiah Hartenstein,1,2018,2023,isaiah_hartenstein,isaiah_hartenstein,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
1630573,"Hauser, Sam",Sam Hauser,1,2021,2023,sam_hauser,sam_hauser,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
1641722,"Hawkins, Jordan",Jordan Hawkins,1,2023,2023,jordan_hawkins,jordan_hawkins,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
1629637,"Hayes, Jaxson",Jaxson Hayes,1,2019,2023,jaxson_hayes,jaxson_hayes,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1630165,"Hayes, Killian",Killian Hayes,1,2020,2023,killian_hayes,killian_hayes,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
202330,"Hayward, Gordon",Gordon Hayward,1,2010,2023,gordon_hayward,gordon_hayward,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
1630703,"Henderson, Scoot",Scoot Henderson,1,2023,2023,scoot_henderson,scoot_henderson,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
1641707,"Hendricks, Taylor",Taylor Hendricks,1,2023,2023,taylor_hendricks,taylor_hendricks,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
1629639,"Herro, Tyler",Tyler Herro,1,2019,2023,tyler_herro,tyler_herro,1610612748,Miami,Heat,MIA,heat,heat,Y,00
1627741,"Hield, Buddy",Buddy Hield,1,2016,2023,buddy_hield,buddy_hield,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1629312,"Highsmith, Haywood",Haywood Highsmith,1,2018,2023,haywood_highsmith,haywood_highsmith,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1630207,"Hinton, Nate",Nate Hinton,1,2020,2023,nate_hinton,nate_hinton,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
1641793,"Hodge, D'Moi",D'Moi Hodge,1,2023,2023,dmoi_hodge,dmoi_hodge,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1628988,"Holiday, Aaron",Aaron Holiday,1,2018,2023,aaron_holiday,aaron_holiday,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
201950,"Holiday, Jrue",Jrue Holiday,1,2009,2023,jrue_holiday,jrue_holiday,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
203200,"Holiday, Justin",Justin Holiday,1,2012,2023,justin_holiday,justin_holiday,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01
1626158,"Holmes, Richaun",Richaun Holmes,1,2015,2023,richaun_holmes,richaun_holmes,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01
1631096,"Holmgren, Chet",Chet Holmgren,1,2022,2023,chet_holmgren,chet_holmgren,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
1641720,"Hood-Schifino, Jalen",Jalen Hood-Schifino,1,2023,2023,jalen_hood-schifino,jalen_hood-schifino,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
201143,"Horford, Al",Al Horford,1,2007,2023,al_horford,al_horford,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,00
1629659,"Horton-Tucker, Talen",Talen Horton-Tucker,1,2019,2023,talen_horton-tucker,talen_horton-tucker,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
1627863,"House Jr., Danuel",Danuel House Jr.,1,2016,2023,danuel_house,danuel_house_jr,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
1631216,"Houstan, Caleb",Caleb Houstan,1,2022,2023,caleb_houstan,caleb_houstan,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
1641724,"Howard, Jett",Jett Howard,1,2023,2023,jett_howard,jett_howard,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
1628989,"Huerter, Kevin",Kevin Huerter,1,2018,2023,kevin_huerter,kevin_huerter,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1630643,"Huff, Jay",Jay Huff,1,2021,2023,jay_huff,jay_huff,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01
1629631,"Hunter, De'Andre",De'Andre Hunter,1,2019,2023,deandre_hunter,deandre_hunter,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
1630538,"Hyland, Bones",Bones Hyland,1,2021,2023,nahshon_hyland,bones_hyland,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
204060,"Ingles, Joe",Joe Ingles,1,2014,2023,joe_ingles,joe_ingles,1610612753,Orlando,Magic,ORL,magic,magic,Y,00
1627742,"Ingram, Brandon",Brandon Ingram,1,2016,2023,brandon_ingram,brandon_ingram,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
202681,"Irving, Kyrie",Kyrie Irving,1,2011,2023,kyrie_irving,kyrie_irving,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1628371,"Isaac, Jonathan",Jonathan Isaac,1,2017,2023,jonathan_isaac,jonathan_isaac,1610612753,Orlando,Magic,ORL,magic,magic,Y,01
1631093,"Ivey, Jaden",Jaden Ivey,1,2022,2023,jaden_ivey,jaden_ivey,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
1641713,"Jackson, GG",GG Jackson,1,2023,2023,gg_jackson,gg_jackson,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
1630543,"Jackson, Isaiah",Isaiah Jackson,1,2021,2023,tmp_isaiah_jackson,isaiah_jackson,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,01
202704,"Jackson, Reggie",Reggie Jackson,1,2011,2023,reggie_jackson,reggie_jackson,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01
1641748,"Jackson Jr., Andre",Andre Jackson Jr.,1,2023,2023,andre_jackson_jr,andre_jackson_jr,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
1628991,"Jackson Jr., Jaren",Jaren Jackson Jr.,1,2018,2023,jaren_jackson_jr,jaren_jackson_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
1631218,"Jackson-Davis, Trayce",Trayce Jackson-Davis,1,2023,2023,trayce_jackson-davis,trayce_jackson-davis,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,00
2544,"James, LeBron",LeBron James,1,2003,2023,lebron_james,lebron_james,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1631170,"Jaquez Jr., Jaime",Jaime Jaquez Jr.,1,2023,2023,jamie_jaquez_jr,jaime_jaquez_jr,1610612748,Miami,Heat,MIA,heat,heat,Y,00
1629610,"Jeffries, DaQuan",DaQuan Jeffries,1,2019,2023,daquan_jeffries,daquan_jeffries,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
1629660,"Jerome, Ty",Ty Jerome,1,2019,2023,ty_jerome,ty_jerome,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1630198,"Joe, Isaiah",Isaiah Joe,1,2020,2023,isaiah_joe,isaiah_joe,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1629661,"Johnson, Cameron",Cameron Johnson,1,2019,2023,cameron_johnson,cameron_johnson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,00
1630552,"Johnson, Jalen",Jalen Johnson,1,2021,2023,jalen_johnson,jalen_johnson,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01
1629640,"Johnson, Keldon",Keldon Johnson,1,2019,2023,keldon_johnson,keldon_johnson,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
1630553,"Johnson, Keon",Keon Johnson,1,2021,2023,keon_johnson,keon_johnson,1610612751,Brooklyn,Nets,BKN,nets,nets,Y,01
1641749,"Johnson, Keyontae",Keyontae Johnson,1,2023,2023,keyontae_johnson,keyontae_johnson,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
203999,"Jokic, Nikola",Nikola Jokic,1,2015,2023,nikola_jokic,nikola_jokic,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
1641732,"Jones, Colby",Colby Jones,1,2023,2023,colby_jones,colby_jones,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1627745,"Jones, Damian",Damian Jones,1,2016,2023,damian_jones,damian_jones,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1630529,"Jones, Herbert",Herbert Jones,1,2021,2023,herbert_jones,herbert_jones,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
1630200,"Jones, Tre",Tre Jones,1,2020,2023,tre_jones,tre_jones,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
1626145,"Jones, Tyus",Tyus Jones,1,2015,2023,tyus_jones,tyus_jones,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,01
1627884,"Jones Jr., Derrick",Derrick Jones Jr.,1,2016,2023,derrick_jones_jr,derrick_jones_jr,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01
201599,"Jordan, DeAndre",DeAndre Jordan,1,2008,2023,deandre_jordan,deandre_jordan,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
202709,"Joseph, Cory",Cory Joseph,1,2011,2023,cory_joseph,cory_joseph,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01
1631107,"Jovic, Nikola",Nikola Jovic,1,2022,2023,nikola_jovic,nikola_jovic,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1630548,"Juzang, Johnny",Johnny Juzang,1,2022,2023,johnny_juzang,johnny_juzang,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,01
1628379,"Kennard, Luke",Luke Kennard,1,2017,2023,luke_kennard,luke_kennard,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1631117,"Kessler, Walker",Walker Kessler,1,2022,2023,walker_kessler,walker_kessler,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
1630296,"Key, Braxton",Braxton Key,1,2021,2023,braxton_key,braxton_key,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,01
1630557,"Kispert, Corey",Corey Kispert,1,2021,2023,corey_kispert,corey_kispert,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
1628467,"Kleber, Maxi",Maxi Kleber,1,2017,2023,maxi_kleber,maxi_kleber,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1630233,"Knight, Nathan",Nathan Knight,1,2020,2023,nathan_knight,nathan_knight,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
1628995,"Knox II, Kevin",Kevin Knox II,1,2018,2023,kevin_knox,kevin_knox_ii,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,00
1631132,"Koloko, Christian",Christian Koloko,1,2022,2023,christian_koloko,christian_koloko,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
1629723,"Konchar, John",John Konchar,1,2019,2023,john_konchar,john_konchar,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1627788,"Korkmaz, Furkan",Furkan Korkmaz,1,2017,2023,furkan_korkmaz,furkan_korkmaz,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
1628436,"Kornet, Luke",Luke Kornet,1,2017,2023,luke_kornet,luke_kornet,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
1630228,"Kuminga, Jonathan",Jonathan Kuminga,1,2021,2023,jonathan_kuminga,jonathan_kuminga,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01
1628398,"Kuzma, Kyle",Kyle Kuzma,1,2017,2023,kyle_kuzma,kyle_kuzma,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,00
1631222,"LaRavia, Jake",Jake LaRavia,1,2022,2023,jake_laravia,jake_laravia,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
203897,"LaVine, Zach",Zach LaVine,1,2014,2023,zach_lavine,zach_lavine,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1629111,"Landale, Jock",Jock Landale,1,2021,2023,jock_landale,jock_landale,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,00
1630639,"Lawson, A.J.",A.J. Lawson,1,2022,2023,aj_lawson,aj_lawson,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,01
1627747,"LeVert, Caris",Caris LeVert,1,2016,2023,caris_levert,caris_levert,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
1627814,"Lee, Damion",Damion Lee,1,2017,2023,damion_lee,damion_lee,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
1630240,"Lee, Saben",Saben Lee,1,2020,2023,saban_lee,saben_lee,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
203458,"Len, Alex",Alex Len,1,2013,2023,alex_len,alex_len,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
202695,"Leonard, Kawhi",Kawhi Leonard,1,2011,2023,kawhi_leonard,kawhi_leonard,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
1631171,"Lewis, Justin",Justin Lewis,1,2022,2023,justin_lewis,justin_lewis,1610612741,Chicago,Bulls,CHI,bulls,bulls,Y,00
1641721,"Lewis, Maxwell",Maxwell Lewis,1,2023,2023,maxwell_lewis,maxwell_lewis,1610612747,Los Angeles,Lakers,LAL,lakers,lakers,Y,00
1630184,"Lewis Jr., Kira",Kira Lewis Jr.,1,2020,2023,kira_lewis_jr,kira_lewis_jr,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
1630604,"Liddell, E.J.",E.J. Liddell,1,2022,2023,ej_liddell,ej_liddell,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
203081,"Lillard, Damian",Damian Lillard,1,2012,2023,damian_lillard,damian_lillard,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
1629642,"Little, Nassir",Nassir Little,1,2019,2023,nassir_little,nassir_little,1610612756,Phoenix,Suns,PHX,suns,suns,Y,00
1641726,"Lively II, Dereck",Dereck Lively II,1,2023,2023,dereck_lively_jr,dereck_lively_ii,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1630587,"Livers, Isaiah",Isaiah Livers,1,2021,2023,isaiah_livers,isaiah_livers,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
1641753,"Livingston, Chris",Chris Livingston,1,2023,2023,chris_livingston,chris_livingston,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
1631254,"Lofton Jr., Kenneth",Kenneth Lofton Jr.,1,2022,2023,kenneth_lofton_jr,kenneth_lofton_jr,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,01
1626172,"Looney, Kevon",Kevon Looney,1,2015,2023,kevon_looney,kevon_looney,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01
201572,"Lopez, Brook",Brook Lopez,1,2008,2023,brook_lopez,brook_lopez,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
201577,"Lopez, Robin",Robin Lopez,1,2008,2023,robin_lopez,robin_lopez,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,00
201567,"Love, Kevin",Kevin Love,1,2008,2023,kevin_love,kevin_love,1610612748,Miami,Heat,MIA,heat,heat,Y,00
200768,"Lowry, Kyle",Kyle Lowry,1,2006,2023,kyle_lowry,kyle_lowry,1610612748,Miami,Heat,MIA,heat,heat,Y,00
1641754,"Lundy, Seth",Seth Lundy,1,2023,2023,seth_lundy,seth_lundy,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
1626168,"Lyles, Trey",Trey Lyles,1,2015,2023,trey_lyles,trey_lyles,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1630177,"Maledon, Theo",Theo Maledon,1,2020,2023,theo_maledon,theo_maledon,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
1630572,"Mamukelashvili, Sandro",Sandro Mamukelashvili,1,2021,2023,sandro_mamukelashvili,sandro_mamukelashvili,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,01
1629611,"Mann, Terance",Terance Mann,1,2019,2023,terance_mann,terance_mann,1610612746,LA,Clippers,LAC,clippers,clippers,Y,01
1630544,"Mann, Tre",Tre Mann,1,2021,2023,tre_mann,tre_mann,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,01
1626246,"Marjanovic, Boban",Boban Marjanovic,1,2015,2023,boban_marjanovic,boban_marjanovic,1610612745,Houston,Rockets,HOU,rockets,rockets,Y,01
1628374,"Markkanen, Lauri",Lauri Markkanen,1,2017,2023,lauri_markkanen,lauri_markkanen,1610612762,Utah,Jazz,UTA,jazz,jazz,Y,00
1630230,"Marshall, Naji",Naji Marshall,1,2020,2023,naji_marshall,naji_marshall,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
1628997,"Martin, Caleb",Caleb Martin,1,2019,2023,caleb_martin,caleb_martin,1610612748,Miami,Heat,MIA,heat,heat,Y,01
1628998,"Martin, Cody",Cody Martin,1,2019,2023,cody_martin,cody_martin,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
1630231,"Martin, KJ",KJ Martin,1,2020,2023,kenyon_martin_jr,kj_martin,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
1629726,"Mathews, Garrison",Garrison Mathews,1,2019,2023,garrison_mathews,garrison_mathews,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01
1631097,"Mathurin, Bennedict",Bennedict Mathurin,1,2022,2023,tmp_bennedict_mathurin,bennedict_mathurin,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
202083,"Matthews, Wesley",Wesley Matthews,1,2009,2023,wesley_matthews,wesley_matthews,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,00
1630178,"Maxey, Tyrese",Tyrese Maxey,1,2020,2023,tyrese_maxey,tyrese_maxey,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,00
1630219,"Mays, Skylar",Skylar Mays,1,2020,2023,skylar_mays,skylar_mays,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
1630540,"McBride, Miles",Miles McBride,1,2021,2023,miles_mcbride,miles_mcbride,1610612752,New York,Knicks,NYK,knicks,knicks,Y,01
203468,"McCollum, CJ",CJ McCollum,1,2013,2023,cj_mccollum,cj_mccollum,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
204456,"McConnell, T.J.",T.J. McConnell,1,2015,2023,t.j._mcconnell,tj_mcconnell,1610612754,Indiana,Pacers,IND,pacers,pacers,Y,00
1630183,"McDaniels, Jaden",Jaden McDaniels,1,2020,2023,jaden_mcdaniels,jaden_mcdaniels,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,00
1629667,"McDaniels, Jalen",Jalen McDaniels,1,2019,2023,jalen_mcdaniels,jalen_mcdaniels,1610612761,Toronto,Raptors,TOR,raptors,raptors,Y,01
203926,"McDermott, Doug",Doug McDermott,1,2014,2023,doug_mcdermott,doug_mcdermott,1610612759,San Antonio,Spurs,SAS,spurs,spurs,Y,00
201580,"McGee, JaVale",JaVale McGee,1,2008,2023,javale_mcgee,javale_mcgee,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1631121,"McGowens, Bryce",Bryce McGowens,1,2022,2023,bryce_mcgowens,bryce_mcgowens,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,01
1629162,"McLaughlin, Jordan",Jordan McLaughlin,1,2019,2023,jordan_mclaughlin,jordan_mclaughlin,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
1629001,"Melton, De'Anthony",De'Anthony Melton,1,2018,2023,deanthony_melton,deanthony_melton,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
1630241,"Merrill, Sam",Sam Merrill,1,2020,2023,sam_merrill,sam_merrill,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1629002,"Metu, Chimezie",Chimezie Metu,1,2018,2023,chimezie_metu,chimezie_metu,1610612756,Phoenix,Suns,PHX,suns,suns,Y,01
203995,"Micic, Vasilije",Vasilije Micic,1,2023,2023,vasilije_micic,vasilije_micic,1610612760,Oklahoma City,Thunder,OKC,thunder,thunder,Y,00
203114,"Middleton, Khris",Khris Middleton,1,2012,2023,khris_middleton,khris_middleton,1610612749,Milwaukee,Bucks,MIL,bucks,bucks,Y,01
1641706,"Miller, Brandon",Brandon Miller,1,2023,2023,brandon_miller,brandon_miller,1610612766,Charlotte,Hornets,CHA,hornets,hornets,Y,00
1641757,"Miller, Jordan",Jordan Miller,1,2023,2023,jordan_miller,jordan_miller,1610612746,LA,Clippers,LAC,clippers,clippers,Y,00
1631159,"Miller, Leonard",Leonard Miller,1,2023,2023,leonard_miller,leonard_miller,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
201988,"Mills, Patty",Patty Mills,1,2009,2023,patty_mills,patty_mills,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01
1629003,"Milton, Shake",Shake Milton,1,2018,2023,shake_milton,shake_milton,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
1631303,"Minaya, Justin",Justin Minaya,1,2022,2023,justin_minaya,justin_minaya,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,01
1631169,"Minott, Josh",Josh Minott,1,2022,2023,josh_minott,josh_minott,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
1630558,"Mitchell, Davion",Davion Mitchell,1,2021,2023,davion_mitchell,davion_mitchell,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1628378,"Mitchell, Donovan",Donovan Mitchell,1,2017,2023,donovan_mitchell,donovan_mitchell,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
1630596,"Mobley, Evan",Evan Mobley,1,2021,2023,evan_mobley,evan_mobley,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,00
1630600,"Mobley, Isaiah",Isaiah Mobley,1,2022,2023,isaiah_mobley,isaiah_mobley,1610612739,Cleveland,Cavaliers,CLE,cavaliers,cavaliers,Y,01
1628370,"Monk, Malik",Malik Monk,1,2017,2023,malik_monk,malik_monk,1610612758,Sacramento,Kings,SAC,kings,kings,Y,01
1630541,"Moody, Moses",Moses Moody,1,2021,2023,moses_moody,moses_moody,1610612744,Golden State,Warriors,GSW,warriors,warriors,Y,01
1631111,"Moore Jr., Wendell",Wendell Moore Jr.,1,2022,2023,wendell_moore,wendell_moore_jr,1610612750,Minnesota,Timberwolves,MIN,timberwolves,timberwolves,Y,01
1629630,"Morant, Ja",Ja Morant,1,2019,2023,ja_morant,ja_morant,1610612763,Memphis,Grizzlies,MEM,grizzlies,grizzlies,Y,00
202693,"Morris, Markieff",Markieff Morris,1,2011,2023,markieff_morris,markieff_morris,1610612742,Dallas,Mavericks,DAL,mavericks,mavericks,Y,00
1628420,"Morris, Monte",Monte Morris,1,2017,2023,monte_morris,monte_morris,1610612765,Detroit,Pistons,DET,pistons,pistons,Y,01
202694,"Morris Sr., Marcus",Marcus Morris Sr.,1,2011,2023,marcus_morris,marcus_morris_sr,1610612755,Philadelphia,76ers,PHI,sixers,sixers,Y,01
1630530,"Murphy III, Trey",Trey Murphy III,1,2021,2023,trey_murphy_iii,trey_murphy_iii,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,01
1627749,"Murray, Dejounte",Dejounte Murray,1,2016,2023,dejounte_murray,dejounte_murray,1610612737,Atlanta,Hawks,ATL,hawks,hawks,Y,01
1627750,"Murray, Jamal",Jamal Murray,1,2016,2023,jamal_murray,jamal_murray,1610612743,Denver,Nuggets,DEN,nuggets,nuggets,Y,00
1631099,"Murray, Keegan",Keegan Murray,1,2022,2023,keegan_murray,keegan_murray,1610612758,Sacramento,Kings,SAC,kings,kings,Y,00
1631200,"Murray, Kris",Kris Murray,1,2023,2023,kris_murray,kris_murray,1610612757,Portland,Trail Blazers,POR,blazers,blazers,Y,00
203488,"Muscala, Mike",Mike Muscala,1,2013,2023,mike_muscala,mike_muscala,1610612764,Washington,Wizards,WAS,wizards,wizards,Y,01
1629004,"Mykhailiuk, Svi",Svi Mykhailiuk,1,2018,2023,sviatoslav_mykhailiuk,svi_mykhailiuk,1610612738,Boston,Celtics,BOS,celtics,celtics,Y,01
1626204,"Nance Jr., Larry",Larry Nance Jr.,1,2015,2023,larry_nance_jr,larry_nance_jr,1610612740,New Orleans,Pelicans,NOP,pelicans,pelicans,Y,00
